DAUID,Pop2016,Instability_DA16,Deprivation_DA16,Dependency_DA16,Ethniccon_DA16,Instability_q_DA16,Deprivation_q_DA16,Dependency_q_DA16,Ethniccon_q_DA16
35020197,493,-0.529467448,0.065825178,-0.137278543,-0.903342543,2,4,3,1
35020198,867,-0.281386059,-0.253891248,0.933988502,-1.093936127,3,3,5,1
35020199,537,-0.35517125,-0.187411408,0.408237769,-0.947675421,3,3,4,1
35020200,455,-0.416576589,0.12301898,-0.419715766,-1.176591004,3,4,2,1
35020201,453,-0.416657863,0.102950361,0.444733311,-0.993325803,3,4,4,1
35020202,491,-0.279827623,0.004770969,-0.105591431,-1.346282756,3,3,3,1
35020203,713,1.27001703,2.030475202,1.506237819,-1.181112951,5,5,5,1
35020204,537,0.13476622,1.108118052,0.273347857,-0.625904866,4,5,4,2
35020205,536,0.936546195,1.026293716,1.095929504,-0.483982456,5,5,5,3
35020206,756,0.298062492,0.492578186,0.14124094,-0.696759711,4,4,4,2
35020207,1618,-1.113177737,-1.194376435,-1.626496721,-0.36983831,1,1,1,3
35020208,897,-1.114583164,-0.786443592,-0.615673529,-0.02800895,1,2,2,4
35060001,496,-0.433847449,-0.874105667,-0.311887451,-0.757579965,3,1,3,2
35060002,622,-0.8616489,-1.017698333,-0.445933242,-0.563768492,1,1,2,2
35060003,900,-0.769638509,-0.899606279,-0.177750009,-0.440183981,2,1,3,3
35060005,888,-0.800198316,-0.84688595,0.120626995,-0.403945784,1,1,4,3
35060006,1195,-0.31596482,-0.843975632,-0.014749843,-0.887901662,3,1,3,1
35060007,871,-0.842099304,-0.95218637,-0.380955597,-0.453614265,1,1,2,3
35060010,309,-0.826086996,-1.039298436,-1.090250718,-0.643809023,1,1,1,2
35060011,592,-0.865675342,-0.890023068,-0.873078303,-0.329721811,1,1,1,3
35060012,585,-0.827482316,-0.657995319,-1.309672242,-0.422686031,1,2,1,3
35060014,656,0.743606657,-0.006242728,0.402355264,-0.78345973,5,3,4,2
35060015,522,-0.424686002,-0.671115834,0.038732233,-0.620327456,3,2,3,2
35060016,400,-0.421194862,-1.008747927,-0.030821605,-0.352952508,3,1,3,3
35060017,490,-0.509543746,-0.435493983,0.741368985,-0.765539288,2,2,5,2
35060018,424,-0.756472489,-0.559452416,-0.030783404,-0.796524356,2,2,3,2
35060019,551,-0.814512889,-0.689006363,-0.123764756,-0.391683842,1,2,3,3
35060020,466,-0.63501627,-0.754135553,-0.333545008,-0.475908996,2,2,2,3
35060021,612,-0.567148932,-0.888983479,-0.114881384,-0.458450745,2,1,3,3
35060022,578,-0.731675584,-1.124023074,0.239002771,-0.145137639,2,1,4,3
35060023,468,-0.612150436,-0.462484625,-0.86320915,-0.587196452,2,2,1,2
35060024,277,-0.982784507,-0.957552119,0.18726578,-0.00699248,1,1,4,4
35060025,839,-0.953507695,-1.275215466,-0.737433788,-0.159036592,1,1,1,3
35060026,288,-1.061483006,-1.222457849,0.078288368,0.062386891,1,1,4,4
35060027,777,-0.662875542,-1.056839352,-0.882692388,-0.128283011,2,1,1,3
35060028,335,-0.960314214,-1.13225795,-0.13366527,-0.145214708,1,1,3,3
35060029,1703,-0.564207282,-0.63936136,-0.878963933,0.096257048,2,2,1,4
35060030,312,-0.584542873,-1.205583382,-1.524556194,-0.328141027,2,1,1,3
35060031,638,-0.902018554,-0.968973778,-0.21675965,-0.284609343,1,1,3,3
35060032,767,-0.013452801,-0.081259873,-1.303051018,0.104069515,4,3,1,4
35060033,413,-1.118299152,-0.77865295,-0.019417037,0.265972172,1,2,3,4
35060034,408,-1.215911122,-0.454634891,-0.552005205,0.152559352,1,2,2,4
35060035,437,-0.781189039,-0.84999512,-0.300853904,-0.606403342,1,1,3,2
35060036,545,-0.972260317,-0.715061431,-0.199720522,-0.177509756,1,2,3,3
35060037,519,-0.80392656,-1.383258956,0.30023063,-0.42345666,1,1,4,3
35060038,410,-0.795922834,-0.886264104,-0.320575874,-0.674982885,1,1,2,2
35060039,766,-0.439212361,-0.597351292,-0.946375326,0.195936256,3,2,1,4
35060043,817,-0.834398528,-1.057910394,-0.043454753,-0.09237248,1,1,3,3
35060044,387,-0.954473246,-1.428130552,-0.249161218,0.089821152,1,1,3,4
35060045,553,-0.268190551,-0.399056263,0.375621484,-0.522496399,3,3,4,2
35060047,204,-0.602490209,-0.888761729,-0.688417774,-0.563779284,2,1,2,2
35060048,337,-0.476704818,-0.442734292,-0.089466621,-0.831629275,2,2,3,1
35060049,445,-0.577923195,-0.691602381,-0.735219336,-0.513018467,2,2,1,2
35060050,282,-0.378735645,-0.819856357,-0.172974707,-0.719735895,3,1,3,2
35060051,694,-0.59827925,-0.205690585,-0.025340248,-0.087037943,2,3,3,3
35060052,683,2.263505766,0.25215823,2.301697813,-0.273490283,5,4,5,3
35060053,742,-0.722332332,-0.775291886,-0.0217915,-0.299211615,2,2,3,3
35060054,570,-0.517300137,-0.460425227,0.642350649,-0.823983888,2,2,5,1
35060055,425,-0.348805034,-0.455770137,1.504760166,-0.739415883,3,2,5,2
35060056,315,-0.479549724,-0.438960708,1.084881444,-0.762153463,2,2,5,2
35060057,586,-0.567592881,-0.963553656,-0.246226174,-0.77980691,2,1,3,2
35060058,353,-0.712157922,-1.072340199,0.483159885,-0.587716155,2,1,4,2
35060059,491,-0.592541195,-0.303080919,0.106123237,-0.6669248,2,3,4,2
35060061,448,-0.665122223,-1.122854258,-0.470145208,-0.509936678,2,1,2,2
35060062,561,-0.308787888,-0.74172741,-0.528732242,0.011019015,3,2,2,4
35060064,410,0.457231952,-0.731050175,-1.147172293,-0.630272752,4,2,1,2
35060065,305,-0.505199827,-0.269814712,-0.80650627,-0.463247818,2,3,1,3
35060066,314,-1.039014018,-0.903766876,-0.104274256,0.192312151,1,1,3,4
35060067,268,-0.989799353,-1.268908442,-0.129747674,-0.304275621,1,1,3,3
35060069,699,-0.606055378,-1.130026814,-0.529176564,-0.484464735,2,1,2,3
35060070,669,-0.787536401,-0.798470622,0.145294737,-0.611351195,1,1,4,2
35060071,634,-0.482918422,-0.092819219,-0.489598143,-0.002600333,2,3,2,4
35060072,309,-0.689687945,-1.326811238,-0.417742071,0.368841208,2,1,2,4
35060073,328,-0.892813207,-0.496061541,0.975633688,-0.208663985,1,2,5,3
35060074,486,-0.62341629,-0.431774117,-0.165525136,-0.752558831,2,2,3,2
35060075,654,-0.254968403,-0.081684017,-0.213384365,-0.012348264,3,3,3,4
35060076,401,-0.11955205,0.796159536,-0.85694466,0.19805543,3,5,1,4
35060078,471,-0.80172847,-0.285012989,-0.033064573,-0.273692748,1,3,3,3
35060079,567,0.773888776,0.757696226,-1.82217912,1.73480879,5,5,1,5
35060080,425,-0.654591311,-0.944231981,-0.128024957,-0.275286029,2,1,3,3
35060081,483,0.723381345,-0.510594455,-0.152630426,0.107272653,4,2,3,4
35060082,564,0.35948201,-0.452964571,-0.218900414,-0.428339125,4,2,3,3
35060083,1083,-0.055615295,-0.149289745,-0.759784658,0.746984194,4,3,1,4
35060089,527,-0.121643931,-0.611440917,0.827738948,-0.747637283,3,2,5,2
35060090,548,-0.486939359,-0.627283271,-0.780929309,-0.153417947,2,2,1,3
35060091,359,-0.963634794,-1.483179752,-0.253367488,-0.607105737,1,1,3,2
35060092,592,-0.962691845,-0.945934422,0.286668301,0.153375945,1,1,4,4
35060093,449,-1.244818701,-1.181969001,-0.669464493,-0.151548688,1,1,2,3
35060094,579,-0.801277912,-1.227260604,-0.096314723,-0.360567495,1,1,3,3
35060095,631,-0.839628004,-1.383071957,-0.196325381,-0.540399957,1,1,3,2
35060096,766,-0.814638043,-0.982673195,-0.055331071,-0.438958293,1,1,3,3
35060097,1470,0.144917989,0.084168207,-1.002938217,1.444633371,4,4,1,5
35060098,388,-1.164160781,-1.191544263,0.233888149,-0.465125556,1,1,4,3
35060099,360,-0.852511888,-1.166354259,-0.418320973,-0.21454649,1,1,2,3
35060100,290,-0.861428457,-0.442564236,-0.277899895,-0.214207479,1,2,3,3
35060101,363,-0.914601007,-0.887995358,0.292666508,-0.534450493,1,1,4,2
35060102,634,-0.16870179,-0.802336869,-0.592484951,-0.173602235,3,1,2,3
35060103,413,-0.84638622,-0.585763289,0.461268691,-0.180686792,1,2,4,3
35060104,603,-0.771285403,-0.673467703,-0.330826035,-0.157152205,2,2,2,3
35060105,823,-0.327622165,-0.728318643,-0.028739235,-0.43478632,3,2,3,3
35060106,434,-0.250333807,-1.239412535,-0.654279461,0.148690856,3,1,2,4
35060107,1064,0.231984592,-0.5985639,0.071368167,-0.171296211,4,2,4,3
35060108,465,-0.275544534,-0.109364727,-0.223965236,-0.483347104,3,3,3,3
35060109,583,-0.788213234,-0.559410547,0.204231046,0.044380646,1,2,4,4
35060110,547,-0.792550966,-1.036951061,0.448572531,-0.211012109,1,1,4,3
35060111,762,-0.572270303,-0.696002157,0.066217566,-0.37956696,2,2,4,3
35060112,1518,-0.585156002,-0.593477505,0.070000871,-0.250958179,2,2,4,3
35060116,286,0.346609307,0.042015142,-1.284328611,-0.032598239,4,4,1,4
35060117,515,-0.656074503,0.090678186,0.457168076,0.039516474,2,4,4,4
35060118,444,1.25178867,0.119049243,-0.184676373,0.114433281,5,4,3,4
35060119,1164,0.791466805,-0.727086517,-0.216756363,0.155312735,5,2,3,4
35060120,410,-0.203185386,-0.230170419,-0.730098039,0.029477283,3,3,1,4
35060121,694,-0.522266888,-0.794025504,0.661143255,-0.811257386,2,1,5,1
35060122,536,-0.254474714,-0.961780892,0.021908472,-0.626406255,3,1,3,2
35060123,360,2.006563761,-0.616440568,1.502384899,-0.975272227,5,2,5,1
35060124,368,-0.826233418,-0.958541896,0.902778762,-0.402798791,1,1,5,3
35060125,420,-0.54315584,0.011842348,0.792029585,-0.504653171,2,3,5,2
35060126,1285,0.428022599,0.338949354,0.651420974,-0.225812263,4,4,5,3
35060127,754,-0.456328627,-0.681511174,0.678728638,-0.496520489,3,2,5,2
35060128,434,0.039203819,-0.770247148,0.966392559,0.246361959,4,2,5,4
35060129,1074,-0.802082315,-1.261977954,-0.224884027,-0.366437777,1,1,3,3
35060132,949,-0.895446691,-1.102405615,0.525009507,-0.371140591,1,1,4,3
35060133,874,-1.183698303,-0.950050473,0.404906724,-0.238421251,1,1,4,3
35060134,495,1.165011867,-0.238424867,0.92595564,-0.100506641,5,3,5,3
35060135,630,-0.298388359,-0.446348487,1.87923777,-0.473425412,3,2,5,3
35060137,228,-0.243006732,-1.261947615,0.767375561,0.270912485,3,1,5,4
35060138,486,-0.985253922,-0.736772361,1.102899193,-0.520053753,1,2,5,2
35060139,377,-0.580000581,-0.466938784,1.694405403,-0.499301304,2,2,5,2
35060140,837,0.846473443,0.162527996,0.037288943,1.336341609,5,4,3,5
35060141,529,-0.748666953,-0.794880872,0.309843009,-0.069705389,2,1,4,3
35060143,476,-0.78362562,-0.812456582,0.92557902,-0.524703895,1,1,5,2
35060144,472,-0.983167738,-0.983533908,0.968750503,-0.623224256,1,1,5,2
35060145,647,-0.895881237,-0.797553381,0.744284357,-0.403580707,1,1,5,3
35060146,535,-0.640883713,-1.468292119,1.223985969,0.008305265,2,1,5,4
35060147,482,-0.305405344,-0.111687127,2.815409511,-0.207298725,3,3,5,3
35060148,444,-0.247832672,-0.298425359,0.538471626,-0.871078269,3,3,4,1
35060149,968,0.227408479,-0.584482464,-0.511354875,0.12167283,4,2,2,4
35060150,426,1.544383839,-0.255909086,3.491076747,-0.59429949,5,3,5,2
35060151,641,-0.001940794,0.262408729,0.384223836,0.385174119,4,4,4,4
35060152,364,0.443111805,1.013010087,-0.445510771,0.51535801,4,5,2,4
35060153,1081,0.175901543,0.458256239,-0.613863155,1.254020863,4,4,2,5
35060154,389,-0.310265457,-0.443502346,0.610494853,-0.377933757,3,2,5,3
35060155,594,-0.807965386,-0.638882405,0.745400363,-0.486342248,1,2,5,3
35060156,866,0.956334699,0.103259494,0.629095751,-0.1568004,5,4,5,3
35060157,1378,0.112314105,0.147934693,-0.060336304,0.11789029,4,4,3,4
35060159,368,-0.014578235,1.488012235,-0.865780911,2.058214724,4,5,1,5
35060163,690,-0.55102132,-0.470106908,0.465020934,0.331026537,2,2,4,4
35060164,457,-0.263752468,-0.432680424,0.202393125,-0.889124992,3,2,4,1
35060165,556,0.098682524,-0.717194614,1.70246868,-0.397667587,4,2,5,3
35060166,486,-0.099210154,-0.645638003,1.167878876,-0.710410858,3,2,5,2
35060167,1182,-0.518723802,-0.062433472,-0.128664689,0.141318924,2,3,3,4
35060168,694,-0.652419882,-0.763377187,0.932546128,-0.208277224,2,2,5,3
35060170,1088,1.745546242,1.559761223,3.039757866,-1.440772722,5,5,5,1
35060171,697,0.519990536,3.051558441,-0.824770119,1.832294494,4,5,1,5
35060172,329,0.181002201,0.306937606,-0.468472224,0.618523475,4,4,2,4
35060173,402,2.702827363,0.775145135,-1.042306561,1.159186104,5,5,1,5
35060178,624,1.581700164,1.938426879,-0.614465091,0.72777715,5,5,2,4
35060179,384,0.528597274,1.50076787,-1.103044439,0.292524983,4,5,1,4
35060180,352,0.289441614,0.241722753,0.75391887,0.064329961,4,4,5,4
35060181,275,-0.05447373,0.698616179,-0.88394529,-0.99417381,4,5,1,1
35060182,527,0.324494502,0.874944667,-0.701749904,1.37137922,4,5,2,5
35060183,545,2.902222973,2.038092703,2.874201051,0.383880912,5,5,5,4
35060184,691,0.855376735,1.422361102,0.269219527,0.339469458,5,5,4,4
35060185,439,0.859458329,2.063947238,-0.451612427,0.433336516,5,5,2,4
35060186,981,0.644090308,0.650041583,0.551814146,0.003612944,4,4,4,4
35060187,421,1.633247694,1.025054912,0.171139223,-0.260908543,5,5,4,3
35060188,584,2.49489435,0.7892252,0.695145288,-0.159846519,5,5,5,3
35060189,421,1.755591176,2.509183804,-0.839838852,0.54571963,5,5,1,4
35060192,415,1.943942408,1.438799624,0.769725213,-0.443177723,5,5,5,3
35060194,501,1.777033086,1.707275468,-0.377882793,0.085996187,5,5,2,4
35060195,422,1.879877384,1.771218479,-0.460880741,-0.178448601,5,5,2,3
35060196,359,2.239351449,1.497576373,-1.262844903,0.222022502,5,5,1,4
35060197,1298,2.251658075,-1.026766848,0.365351134,-0.440695409,5,1,4,3
35060198,447,1.622452826,1.169308496,-0.542027064,-0.293324666,5,5,2,3
35060199,408,2.006461409,0.848056864,-0.792383691,0.031790012,5,5,1,4
35060200,393,2.244574159,0.367688834,-1.046262754,-0.116078209,5,4,1,3
35060201,641,1.818602676,-0.441533016,-0.336980812,-0.105292052,5,2,2,3
35060202,570,2.956470353,2.518038054,-0.748493948,0.435905107,5,5,1,4
35060205,506,1.133635756,0.304056083,-0.382577131,-0.814435222,5,4,2,1
35060206,469,1.476960527,0.648543874,-0.29669052,0.006346908,5,4,3,4
35060207,486,0.816894433,-0.349038256,0.328509371,-0.265260977,5,3,4,3
35060208,527,2.330963016,1.406887004,1.07342656,-0.129433206,5,5,5,3
35060209,684,1.397942847,1.816117059,0.946960093,0.582287867,5,5,5,4
35060210,647,1.868686534,1.125671566,0.541539724,0.324596666,5,5,4,4
35060211,472,-0.522303221,-1.074770416,-0.417202504,-0.248445534,2,1,2,3
35060213,380,-0.503804243,-1.126114225,-0.211181572,-0.540482374,2,1,3,2
35060219,765,1.043463073,-0.838567012,0.332937299,-0.46946817,5,1,4,3
35060220,314,0.874025274,-0.466462595,3.510519882,-0.906856529,5,2,5,1
35060221,626,-0.017803312,-1.361222307,-0.445378735,-0.541710097,4,1,2,2
35060222,456,-0.283997385,-0.947874738,-0.095089826,0.12323686,3,1,3,4
35060223,506,-0.808594577,-1.083391282,0.100083856,0.032274426,1,1,4,4
35060224,476,-0.61740615,-1.173698231,-0.578980485,-0.537690314,2,1,2,2
35060225,498,-0.55259835,-1.333154877,0.821571539,-0.444467674,2,1,5,3
35060226,433,-0.798275485,-1.113645704,-0.014352051,-0.582548481,1,1,3,2
35060227,482,0.023681402,0.205581038,-1.252033512,0.759307648,4,4,1,5
35060228,470,0.439499126,1.94711268,-1.137055728,0.407197156,4,5,1,4
35060229,402,0.753390467,0.054822017,-0.682227802,0.413466973,5,4,2,4
35060230,473,0.920194609,-1.299146737,-0.992791912,-0.393156185,5,1,1,3
35060231,639,1.685502605,0.576226202,-1.020637126,1.041840615,5,4,1,5
35060232,504,1.893006433,1.129144584,-0.61516855,-0.041337671,5,5,2,4
35060233,820,2.106044577,1.022851119,4.400089865,-0.41440022,5,5,5,3
35060234,1385,2.641984349,0.968219442,-0.333403289,0.784146748,5,5,2,5
35060236,948,1.735000677,-0.483235033,3.621627839,-1.008117907,5,2,5,1
35060237,756,1.205659616,1.344877289,1.086121466,-0.423769481,5,5,5,3
35060243,543,0.975902088,-1.42547425,0.065059857,-0.136775515,5,1,4,3
35060246,688,2.136235796,4.791633007,-0.578348879,1.497082689,5,5,2,5
35060249,758,2.811595853,-0.542851988,-0.929135886,-0.174874723,5,2,1,3
35060251,475,3.497950303,0.719353873,0.047516729,0.751711026,5,5,3,4
35060252,604,2.528313854,-1.021169902,-0.810284295,-0.61314863,5,1,1,2
35060253,302,2.658431908,-0.452652563,1.997349731,-0.828699554,5,2,5,1
35060254,531,3.243557274,-1.058257139,0.164719114,-0.731287235,5,1,4,2
35060255,522,1.956576251,-0.369482135,0.31986996,0.030802455,5,3,4,4
35060264,420,1.99346722,-0.684915699,-1.626764053,0.471800715,5,2,1,4
35060267,398,1.165716452,-0.890363868,-0.549076805,0.26207454,5,1,2,4
35060280,513,-0.597251924,-1.028407362,-0.090687932,-0.321043965,2,1,3,3
35060282,506,-0.421571565,-1.188727725,-0.624560132,-0.265758007,3,1,2,3
35060283,430,-0.855871948,-0.941133211,0.302052613,-0.362300784,1,1,4,3
35060285,450,-0.862166081,-0.709098411,-0.392496449,-0.736571574,1,2,2,2
35060286,657,0.828926331,0.193053177,-0.45919099,0.030648629,5,4,2,4
35060287,482,0.119038358,-0.959893412,-0.57323293,-0.199085966,4,1,2,3
35060288,491,0.086064422,-0.89880763,-0.977686898,-0.241237111,4,1,1,3
35060289,635,0.557419153,-0.551621204,-0.080754783,0.010101785,4,2,3,4
35060290,467,0.265416412,-0.877283004,-1.197781388,0.166207983,4,1,1,4
35060291,601,-0.803433638,-0.674267884,-0.471024274,-0.372793208,1,2,2,3
35060292,564,-0.109247611,-0.741113032,-1.036528623,0.013752527,3,2,1,4
35060293,693,0.273730287,-0.492945613,-0.763046567,-0.044133447,4,2,1,4
35060294,591,-0.212768915,-0.930605892,-0.76490359,-0.250638999,3,1,1,3
35060295,447,-0.431674317,-1.215182011,1.099388451,-0.465309797,3,1,5,3
35060296,442,-0.508196572,-0.535064108,-0.704758628,-0.749860502,2,2,2,2
35060297,523,2.194062995,-0.337941375,-0.971073214,-0.432231649,5,3,1,3
35060298,464,-0.66765092,-1.071161093,-0.144500838,0.014668988,2,1,3,4
35060300,524,0.080965425,-1.312621432,-0.061439397,-0.241066091,4,1,3,3
35060301,474,0.350691032,-0.864402141,-1.101129808,0.072066057,4,1,1,4
35060305,683,1.399557724,-1.071402358,-0.662556788,-0.037845242,5,1,2,4
35060306,604,1.005389802,-1.087714532,-1.061296473,-0.698773301,5,1,1,2
35060307,630,2.057489928,-1.293045039,0.441214896,-0.895147084,5,1,4,1
35060308,377,0.039802535,-0.896185679,0.908868244,-0.907831925,4,1,5,1
35060310,561,0.668959577,-1.092257613,-0.725538957,0.090130956,4,1,2,4
35060312,570,-0.369496365,-0.673572215,-0.91038575,-0.177735801,3,2,1,3
35060313,525,2.032967705,0.111597548,-0.998312889,-0.35674409,5,4,1,3
35060314,541,2.218209432,-0.772388444,-1.374992993,0.217631414,5,2,1,4
35060315,430,2.749160058,-0.815626285,-0.292975245,0.170569025,5,1,3,4
35060324,518,1.542990765,-1.080894627,0.296073225,-0.654647156,5,1,4,2
35060325,476,4.017634912,-0.594497201,-0.944475794,0.287738112,5,2,1,4
35060327,598,1.243424678,-1.151978324,0.347960483,-1.060098949,5,1,4,1
35060329,593,1.390021013,-1.024245876,0.521206906,-0.758218175,5,1,4,2
35060330,606,1.925914921,-1.581161077,-0.314446284,-0.418070617,5,1,3,3
35060331,479,3.304629112,-1.423095554,-0.983181576,-0.874945027,5,1,1,1
35060332,362,3.500654016,-0.902130137,-0.824108422,-0.693582313,5,1,1,2
35060333,540,3.235138893,-0.846932386,1.476441991,-0.379752615,5,1,5,3
35060334,968,3.37562897,-1.32335764,-0.188586507,-0.573244047,5,1,3,2
35060336,521,3.478792986,0.12985866,-0.442824994,0.637240259,5,4,2,4
35060337,616,4.068972933,-0.842289983,-0.992717034,-0.492039041,5,1,1,3
35060338,687,2.944052956,-1.750327323,-1.151996411,-0.313579921,5,1,1,3
35060339,617,3.553855414,-0.776291028,-1.360649105,-0.277472282,5,2,1,3
35060343,599,3.924957256,1.773873851,0.18752673,0.398012977,5,5,4,4
35060345,585,1.705223557,-0.437924336,-1.672225541,-0.20439043,5,2,1,3
35060346,416,2.575371931,-0.247435725,-1.2067811,-0.436770393,5,3,1,3
35060347,376,1.916161567,-0.428156513,-1.327814983,-0.631504026,5,2,1,2
35060348,354,1.926827481,0.630592645,-1.2165546,-0.087648115,5,4,1,3
35060353,532,1.44556605,2.352644422,-0.920955086,0.845815966,5,5,1,5
35060354,505,1.323269527,-0.825992702,0.251558029,-1.172502992,5,1,4,1
35060360,256,3.280083114,-0.718972018,-1.633005181,-0.084814029,5,2,1,3
35060361,644,3.265562374,1.843447273,-0.936905481,1.410488295,5,5,1,5
35060364,418,3.232316178,0.09956068,-1.164106935,1.578358866,5,4,1,5
35060366,631,-0.050843274,-1.110772579,-0.843741319,-0.399199669,4,1,1,3
35060367,570,2.0445976,-0.466392325,-1.222453386,0.059785071,5,2,1,4
35060368,538,2.042457902,-0.219608375,-1.367802634,0.097370162,5,3,1,4
35060371,462,0.762695383,-0.56551457,-0.944837978,-0.815663588,5,2,1,1
35060373,485,-0.31464331,-0.562491422,-0.638914106,0.180930412,3,2,2,4
35060375,404,0.275541402,-1.433842716,1.870187114,-1.253905517,4,1,5,1
35060379,555,-0.440621049,-0.94979991,-0.898943018,-0.569333509,3,1,1,2
35060380,578,0.598563894,-0.93284237,-0.940491584,-0.802635483,4,1,1,1
35060381,636,1.909306822,-1.230603755,-0.294259155,-0.696651409,5,1,3,2
35060382,511,2.673938378,0.935140735,-0.509263272,-0.097465985,5,5,2,3
35060383,717,2.626031641,-1.504809705,0.161446035,-0.942314369,5,1,4,1
35060384,509,1.759251499,-0.19459391,-0.912608316,-0.06363485,5,3,1,4
35060385,556,2.749653676,-0.543260396,-0.819543168,0.163076558,5,2,1,4
35060386,473,2.427766885,1.025823448,-1.082871085,-0.082609184,5,5,1,3
35060387,396,2.16405797,-0.183082879,-0.398024425,0.888262856,5,3,2,5
